Date,Discharge(m3/s),runoff(mm/day),runoff(mm/day)_815km2
12/7/1982,4.72,0.501608856,0.500377914
12/8/1982,4.72,0.501608856,0.500377914
12/9/1982,4.64,0.493107011,0.491896933
12/10/1982,4.56,0.484605166,0.483415951
12/11/1982,4.48,0.476103321,0.474934969
12/12/1982,4.4,0.467601476,0.466453988
12/13/1982,4.24,0.450597786,0.449492025
12/14/1982,4.24,0.450597786,0.449492025
12/15/1982,4.08,0.433594096,0.432530061
12/16/1982,3.92,0.416590406,0.415568098
12/17/1982,3.76,0.399586716,0.398606135
12/18/1982,3.68,0.391084871,0.390125153
12/19/1982,3.6,0.382583026,0.381644172
12/20/1982,3.6,0.382583026,0.381644172
12/21/1982,3.6,0.382583026,0.381644172
12/22/1982,3.6,0.382583026,0.381644172
12/23/1982,3.6,0.382583026,0.381644172
12/24/1982,3.45,0.366642066,0.365742331
12/25/1982,3.45,0.366642066,0.365742331
12/26/1982,3.45,0.366642066,0.365742331
12/27/1982,3.45,0.366642066,0.365742331
12/28/1982,3.45,0.366642066,0.365742331
12/29/1982,4.64,0.493107011,0.491896933
12/30/1982,4.4,0.467601476,0.466453988
12/31/1982,4.16,0.442095941,0.441011043
1/1/1983,3.92,0.416590406,0.415568098
1/2/1983,3.92,0.416590406,0.415568098
1/3/1983,3.92,0.416590406,0.415568098
1/4/1983,3.76,0.399586716,0.398606135
1/5/1983,3.6,0.382583026,0.381644172
1/6/1983,3.76,0.399586716,0.398606135
1/7/1983,3.6,0.382583026,0.381644172
1/8/1983,3.6,0.382583026,0.381644172
1/9/1983,3.6,0.382583026,0.381644172
1/10/1983,3.6,0.382583026,0.381644172
1/11/1983,3.45,0.366642066,0.365742331
1/12/1983,3.45,0.366642066,0.365742331
1/13/1983,3.45,0.366642066,0.365742331
1/14/1983,3.45,0.366642066,0.365742331
1/15/1983,3.45,0.366642066,0.365742331
1/16/1983,3.45,0.366642066,0.365742331
1/17/1983,3.3,0.350701107,0.349840491
1/18/1983,3.3,0.350701107,0.349840491
1/19/1983,3.15,0.334760148,0.33393865
1/20/1983,3.15,0.334760148,0.33393865
1/21/1983,3,0.318819188,0.31803681
1/22/1983,3,0.318819188,0.31803681
1/23/1983,3,0.318819188,0.31803681
1/24/1983,3,0.318819188,0.31803681
1/25/1983,3,0.318819188,0.31803681
1/26/1983,2.85,0.302878229,0.302134969
1/27/1983,2.85,0.302878229,0.302134969
1/28/1983,3.15,0.334760148,0.33393865
1/29/1983,7.04,0.748162362,0.74632638
1/30/1983,5.43,0.577062731,0.575646626
1/31/1983,4.56,0.484605166,0.483415951
2/1/1983,4.24,0.450597786,0.449492025
2/2/1983,3.92,0.416590406,0.415568098
2/3/1983,3.76,0.399586716,0.398606135
2/4/1983,3.76,0.399586716,0.398606135
2/5/1983,3.76,0.399586716,0.398606135
2/6/1983,3.6,0.382583026,0.381644172
2/7/1983,3.3,0.350701107,0.349840491
2/8/1983,3.45,0.366642066,0.365742331
2/9/1983,3.45,0.366642066,0.365742331
2/10/1983,3.3,0.350701107,0.349840491
2/11/1983,3.15,0.334760148,0.33393865
2/12/1983,3.15,0.334760148,0.33393865
2/13/1983,3.92,0.416590406,0.415568098
2/14/1983,3.76,0.399586716,0.398606135
2/15/1983,3.6,0.382583026,0.381644172
2/16/1983,2.7,0.286937269,0.286233129
2/17/1983,2.55,0.27099631,0.270331288
2/18/1983,2.55,0.27099631,0.270331288
2/19/1983,2.55,0.27099631,0.270331288
2/20/1983,2.55,0.27099631,0.270331288
2/21/1983,4.08,0.433594096,0.432530061
2/22/1983,2.55,0.27099631,0.270331288
2/23/1983,2.4,0.255055351,0.254429448
2/24/1983,2.4,0.255055351,0.254429448
2/25/1983,2.4,0.255055351,0.254429448
2/26/1983,2.4,0.255055351,0.254429448
2/27/1983,2.55,0.27099631,0.270331288
2/28/1983,2.55,0.27099631,0.270331288
3/1/1983,2.55,0.27099631,0.270331288
3/2/1983,2.4,0.255055351,0.254429448
3/3/1983,2.4,0.255055351,0.254429448
3/4/1983,2.4,0.255055351,0.254429448
3/5/1983,2.25,0.239114391,0.238527607
3/6/1983,2.25,0.239114391,0.238527607
3/7/1983,2.25,0.239114391,0.238527607
3/8/1983,2.25,0.239114391,0.238527607
3/9/1983,2.25,0.239114391,0.238527607
3/10/1983,2.25,0.239114391,0.238527607
3/11/1983,2.25,0.239114391,0.238527607
3/12/1983,2.25,0.239114391,0.238527607
3/13/1983,2.1,0.223173432,0.222625767
3/14/1983,2.02,0.214671587,0.214144785
3/15/1983,2.02,0.214671587,0.214144785
3/16/1983,1.94,0.206169742,0.205663804
3/17/1983,1.94,0.206169742,0.205663804
3/18/1983,1.94,0.206169742,0.205663804
3/19/1983,1.94,0.206169742,0.205663804
3/20/1983,1.94,0.206169742,0.205663804
3/21/1983,2.02,0.214671587,0.214144785
3/22/1983,2.1,0.223173432,0.222625767
3/23/1983,2.02,0.214671587,0.214144785
3/24/1983,2.02,0.214671587,0.214144785
3/25/1983,2.02,0.214671587,0.214144785
3/26/1983,2.02,0.214671587,0.214144785
3/27/1983,2.02,0.214671587,0.214144785
3/28/1983,1.94,0.206169742,0.205663804
3/29/1983,1.94,0.206169742,0.205663804
3/30/1983,1.94,0.206169742,0.205663804
3/31/1983,1.86,0.197667897,0.197182822
4/1/1983,1.86,0.197667897,0.197182822
4/2/1983,1.86,0.197667897,0.197182822
4/3/1983,1.86,0.197667897,0.197182822
4/4/1983,1.86,0.197667897,0.197182822
4/5/1983,1.86,0.197667897,0.197182822
4/6/1983,1.86,0.197667897,0.197182822
4/7/1983,1.86,0.197667897,0.197182822
4/8/1983,1.86,0.197667897,0.197182822
4/9/1983,1.86,0.197667897,0.197182822
4/10/1983,1.86,0.197667897,0.197182822
4/11/1983,1.86,0.197667897,0.197182822
4/12/1983,1.86,0.197667897,0.197182822
4/13/1983,1.94,0.206169742,0.205663804
4/14/1983,2.1,0.223173432,0.222625767
4/15/1983,2.25,0.239114391,0.238527607
4/16/1983,2.25,0.239114391,0.238527607
4/17/1983,2.25,0.239114391,0.238527607
4/18/1983,2.55,0.27099631,0.270331288
4/19/1983,2.55,0.27099631,0.270331288
4/20/1983,2.55,0.27099631,0.270331288
4/21/1983,2.4,0.255055351,0.254429448
4/22/1983,2.25,0.239114391,0.238527607
4/23/1983,2.1,0.223173432,0.222625767
4/24/1983,2.02,0.214671587,0.214144785
4/25/1983,2.02,0.214671587,0.214144785
4/26/1983,2.02,0.214671587,0.214144785
4/27/1983,2.02,0.214671587,0.214144785
4/28/1983,2.02,0.214671587,0.214144785
4/29/1983,2.02,0.214671587,0.214144785
4/30/1983,2.02,0.214671587,0.214144785
5/1/1983,1.94,0.206169742,0.205663804
5/2/1983,1.94,0.206169742,0.205663804
5/3/1983,12,1.275276753,1.272147239
5/4/1983,3.45,0.366642066,0.365742331
5/5/1983,2.7,0.286937269,0.286233129
5/6/1983,2.1,0.223173432,0.222625767
5/7/1983,1.94,0.206169742,0.205663804
5/8/1983,1.94,0.206169742,0.205663804
5/9/1983,1.86,0.197667897,0.197182822
5/10/1983,1.86,0.197667897,0.197182822
5/11/1983,1.86,0.197667897,0.197182822
5/12/1983,1.86,0.197667897,0.197182822
5/13/1983,2.1,0.223173432,0.222625767
5/14/1983,2.1,0.223173432,0.222625767
5/15/1983,2.1,0.223173432,0.222625767
5/16/1983,1.86,0.197667897,0.197182822
5/17/1983,2.4,0.255055351,0.254429448
5/18/1983,4.24,0.450597786,0.449492025
5/19/1983,4.88,0.518612546,0.517339877
5/20/1983,3.6,0.382583026,0.381644172
5/21/1983,2.7,0.286937269,0.286233129
5/22/1983,4.56,0.484605166,0.483415951
5/23/1983,7.04,0.748162362,0.74632638
5/24/1983,3.92,0.416590406,0.415568098
5/25/1983,2.85,0.302878229,0.302134969
5/26/1983,2.4,0.255055351,0.254429448
5/27/1983,2.1,0.223173432,0.222625767
5/28/1983,1.94,0.206169742,0.205663804
5/29/1983,1.94,0.206169742,0.205663804
5/30/1983,1.78,0.189166052,0.18870184
5/31/1983,1.62,0.172162362,0.171739877
6/1/1983,1.46,0.155158672,0.154777914
6/2/1983,1.38,0.146656827,0.146296933
6/3/1983,1.38,0.146656827,0.146296933
6/4/1983,1.38,0.146656827,0.146296933
6/5/1983,1.3,0.138154982,0.137815951
6/6/1983,1.26,0.133904059,0.13357546
6/7/1983,1.3,0.138154982,0.137815951
6/8/1983,1.38,0.146656827,0.146296933
6/9/1983,1.26,0.133904059,0.13357546
6/10/1983,1.22,0.129653137,0.129334969
6/11/1983,1.26,0.133904059,0.13357546
6/12/1983,1.46,0.155158672,0.154777914
6/13/1983,1.46,0.155158672,0.154777914
6/14/1983,1.3,0.138154982,0.137815951
6/15/1983,2.7,0.286937269,0.286233129
6/16/1983,1.86,0.197667897,0.197182822
6/17/1983,1.3,0.138154982,0.137815951
6/18/1983,1.78,0.189166052,0.18870184
6/19/1983,1.62,0.172162362,0.171739877
6/20/1983,1.46,0.155158672,0.154777914
6/21/1983,1.46,0.155158672,0.154777914
6/22/1983,1.46,0.155158672,0.154777914
6/23/1983,1.46,0.155158672,0.154777914
6/24/1983,1.38,0.146656827,0.146296933
6/25/1983,1.3,0.138154982,0.137815951
6/26/1983,1.3,0.138154982,0.137815951
6/27/1983,1.3,0.138154982,0.137815951
6/28/1983,1.62,0.172162362,0.171739877
6/29/1983,1.54,0.163660517,0.163258896
6/30/1983,1.46,0.155158672,0.154777914
7/1/1983,47.2,5.016088561,5.003779141
7/2/1983,9.5,1.009594096,1.007116564
7/3/1983,5.04,0.535616236,0.53430184
7/4/1983,5.2,0.552619926,0.551263804
7/5/1983,3.6,0.382583026,0.381644172
7/6/1983,2.4,0.255055351,0.254429448
7/7/1983,1.94,0.206169742,0.205663804
7/8/1983,1.62,0.172162362,0.171739877
7/9/1983,1.62,0.172162362,0.171739877
7/10/1983,1.7,0.180664207,0.180220859
7/11/1983,1.62,0.172162362,0.171739877
7/12/1983,1.54,0.163660517,0.163258896
7/13/1983,1.54,0.163660517,0.163258896
7/14/1983,1.3,0.138154982,0.137815951
7/15/1983,1.26,0.133904059,0.13357546
7/16/1983,1.22,0.129653137,0.129334969
7/17/1983,2.1,0.223173432,0.222625767
7/18/1983,2.4,0.255055351,0.254429448
7/19/1983,2.85,0.302878229,0.302134969
7/20/1983,1.78,0.189166052,0.18870184
7/21/1983,1.7,0.180664207,0.180220859
7/22/1983,1.7,0.180664207,0.180220859
7/23/1983,1.62,0.172162362,0.171739877
7/24/1983,9.5,1.009594096,1.007116564
7/25/1983,32,3.400738007,3.392392638
7/26/1983,9,0.956457565,0.954110429
7/27/1983,7.27,0.772605166,0.770709202
7/28/1983,6.58,0.699276753,0.697560736
7/29/1983,6.35,0.674833948,0.673177914
7/30/1983,6.12,0.650391144,0.648795092
7/31/1983,6.12,0.650391144,0.648795092
8/1/1983,5.66,0.601505535,0.600029448
8/2/1983,35,3.719557196,3.710429448
8/3/1983,18,1.912915129,1.908220859
8/4/1983,10,1.062730627,1.060122699
8/5/1983,9,0.956457565,0.954110429
8/6/1983,9,0.956457565,0.954110429
8/7/1983,7.75,0.823616236,0.821595092
8/8/1983,6.58,0.699276753,0.697560736
8/9/1983,7.75,0.823616236,0.821595092
8/10/1983,7.75,0.823616236,0.821595092
8/11/1983,7.75,0.823616236,0.821595092
8/12/1983,7.04,0.748162362,0.74632638
8/13/1983,8,0.850184502,0.84809816
8/14/1983,6.81,0.723719557,0.721943558
8/15/1983,6.58,0.699276753,0.697560736
8/16/1983,7.04,0.748162362,0.74632638
8/17/1983,6.81,0.723719557,0.721943558
8/18/1983,6.81,0.723719557,0.721943558
8/19/1983,10.4,1.105239852,1.102527607
8/20/1983,9.5,1.009594096,1.007116564
8/21/1983,9,0.956457565,0.954110429
8/22/1983,8.5,0.903321033,0.901104294
8/23/1983,10,1.062730627,1.060122699
8/24/1983,50.8,5.398671587,5.385423313
8/25/1983,49.6,5.271143911,5.258208589
8/26/1983,46,4.888560886,4.876564417
8/27/1983,28.4,3.018154982,3.010748466
8/28/1983,28.4,3.018154982,3.010748466
8/29/1983,32.5,3.453874539,3.445398773
8/30/1983,33,3.50701107,3.498404908
8/31/1983,33.5,3.560147601,3.551411043
9/1/1983,36,3.825830258,3.816441718
9/2/1983,43.6,4.633505535,4.622134969
9/3/1983,50.2,5.334907749,5.321815951
9/4/1983,68.8,7.311586716,7.293644172
9/5/1983,67,7.120295203,7.102822086
9/6/1983,38,4.038376384,4.028466258
9/7/1983,35,3.719557196,3.710429448
9/8/1983,33,3.50701107,3.498404908
9/9/1983,31,3.294464945,3.286380368
9/10/1983,28.4,3.018154982,3.010748466
9/11/1983,296,31.45682657,31.3796319
9/12/1983,170,18.06642066,18.02208589
9/13/1983,108,11.47749077,11.44932515
9/14/1983,90,9.564575646,9.541104294
9/15/1983,62.8,6.673948339,6.657570552
9/16/1983,50.8,5.398671587,5.385423313
9/17/1983,15.6,1.657859779,1.653791411
9/18/1983,14.8,1.572841328,1.568981595
9/19/1983,22.8,2.42302583,2.417079755
9/20/1983,36,3.825830258,3.816441718
9/21/1983,52,5.526199262,5.512638037
9/22/1983,116,12.32767528,12.29742331
9/23/1983,46,4.888560886,4.876564417
9/24/1983,18,1.912915129,1.908220859
9/25/1983,42.4,4.50597786,4.494920245
9/26/1983,45.4,4.824797048,4.812957055
9/27/1983,43.6,4.633505535,4.622134969
9/28/1983,40.6,4.314686347,4.30409816
9/29/1983,39,4.144649446,4.134478528
9/30/1983,34,3.613284133,3.604417178
10/1/1983,30,3.188191882,3.180368098
10/2/1983,24.4,2.593062731,2.586699387
10/3/1983,19.6,2.08295203,2.077840491
10/4/1983,21.6,2.295498155,2.289865031
10/5/1983,19.6,2.08295203,2.077840491
10/6/1983,22,2.33800738,2.332269939
10/7/1983,23.6,2.50804428,2.501889571
10/8/1983,115,12.22140221,12.19141104
10/9/1983,167,17.74760148,17.70404908
10/10/1983,375,39.85239852,39.75460123
10/11/1983,170,18.06642066,18.02208589
10/12/1983,158,16.79114391,16.74993865
10/13/1983,142,15.09077491,15.05374233
10/14/1983,122,12.96531365,12.93349693
10/15/1983,96,10.20221402,10.17717791
10/16/1983,65.8,6.992767528,6.975607362
10/17/1983,55,5.84501845,5.830674847
10/18/1983,50.8,5.398671587,5.385423313
10/19/1983,44.8,4.76103321,4.749349693
10/20/1983,35,3.719557196,3.710429448
10/21/1983,32,3.400738007,3.392392638
10/22/1983,29.2,3.103173432,3.095558282
10/23/1983,27.6,2.933136531,2.92593865
10/24/1983,27.6,2.933136531,2.92593865
10/25/1983,26,2.763099631,2.756319018
10/26/1983,26,2.763099631,2.756319018
10/27/1983,25.6,2.720590406,2.71391411
10/28/1983,22.8,2.42302583,2.417079755
10/29/1983,16.8,1.785387454,1.781006135
10/30/1983,16.8,1.785387454,1.781006135
10/31/1983,17.2,1.827896679,1.823411043
11/1/1983,17.2,1.827896679,1.823411043
11/2/1983,16.4,1.742878229,1.738601227
11/3/1983,15.6,1.657859779,1.653791411
11/4/1983,14.8,1.572841328,1.568981595
11/5/1983,14.4,1.530332103,1.526576687
11/6/1983,14,1.487822878,1.484171779
11/7/1983,12.8,1.360295203,1.356957055
11/8/1983,12.8,1.360295203,1.356957055
11/9/1983,12,1.275276753,1.272147239
11/10/1983,11.6,1.232767528,1.229742331
11/11/1983,11.2,1.190258303,1.187337423
11/12/1983,10.8,1.147749077,1.144932515
11/13/1983,10,1.062730627,1.060122699
11/14/1983,9.75,1.036162362,1.033619632
11/15/1983,9.5,1.009594096,1.007116564
11/16/1983,9.5,1.009594096,1.007116564
11/17/1983,9.25,0.98302583,0.980613497
11/18/1983,9,0.956457565,0.954110429
11/19/1983,8.75,0.929889299,0.927607362
11/20/1983,8.5,0.903321033,0.901104294
11/21/1983,8.5,0.903321033,0.901104294
11/22/1983,8.25,0.876752768,0.874601227
11/23/1983,8,0.850184502,0.84809816
11/24/1983,7.75,0.823616236,0.821595092
11/25/1983,7.75,0.823616236,0.821595092
11/26/1983,7.5,0.79704797,0.795092025
11/27/1983,7.5,0.79704797,0.795092025
11/28/1983,7.27,0.772605166,0.770709202
11/29/1983,7.04,0.748162362,0.74632638
11/30/1983,6.58,0.699276753,0.697560736
12/1/1983,6.12,0.650391144,0.648795092
12/2/1983,6.12,0.650391144,0.648795092
12/3/1983,5.89,0.625948339,0.62441227
12/4/1983,5.66,0.601505535,0.600029448
12/5/1983,5.66,0.601505535,0.600029448
12/6/1983,5.43,0.577062731,0.575646626
12/7/1983,5.43,0.577062731,0.575646626
12/8/1983,5.2,0.552619926,0.551263804
12/9/1983,5.2,0.552619926,0.551263804
12/10/1983,5.2,0.552619926,0.551263804
12/11/1983,5.04,0.535616236,0.53430184
12/12/1983,4.88,0.518612546,0.517339877
12/13/1983,4.72,0.501608856,0.500377914
12/14/1983,4.56,0.484605166,0.483415951
12/15/1983,4.24,0.450597786,0.449492025
12/16/1983,4.4,0.467601476,0.466453988
12/17/1983,4.4,0.467601476,0.466453988
12/18/1983,4.4,0.467601476,0.466453988
12/19/1983,4.4,0.467601476,0.466453988
12/20/1983,4.4,0.467601476,0.466453988
12/21/1983,4.4,0.467601476,0.466453988
12/22/1983,4.4,0.467601476,0.466453988
12/23/1983,4.24,0.450597786,0.449492025
12/24/1983,4.24,0.450597786,0.449492025
12/25/1983,4.24,0.450597786,0.449492025
12/26/1983,6.12,0.650391144,0.648795092
12/27/1983,6.12,0.650391144,0.648795092
12/28/1983,6.35,0.674833948,0.673177914
12/29/1983,5.89,0.625948339,0.62441227
12/30/1983,5.2,0.552619926,0.551263804
12/31/1983,4.88,0.518612546,0.517339877
1/1/1984,4.72,0.501608856,0.500377914
1/2/1984,4.72,0.501608856,0.500377914
1/3/1984,4.72,0.501608856,0.500377914
1/4/1984,4.56,0.484605166,0.483415951
1/5/1984,4.56,0.484605166,0.483415951
1/6/1984,4.56,0.484605166,0.483415951
1/7/1984,4.56,0.484605166,0.483415951
1/8/1984,4.4,0.467601476,0.466453988
1/9/1984,4.4,0.467601476,0.466453988
1/10/1984,4.32,0.459099631,0.457973006
1/11/1984,4.24,0.450597786,0.449492025
1/12/1984,4.24,0.450597786,0.449492025
1/13/1984,4,0.425092251,0.42404908
1/14/1984,3.92,0.416590406,0.415568098
1/15/1984,3.92,0.416590406,0.415568098
1/16/1984,24.9,2.646199262,2.639705521
1/17/1984,13.4,1.424059041,1.420564417
1/18/1984,8.17,0.868250923,0.866120245
1/19/1984,5.04,0.535616236,0.53430184
1/20/1984,4.88,0.518612546,0.517339877
1/21/1984,4.72,0.501608856,0.500377914
1/22/1984,4.64,0.493107011,0.491896933
1/23/1984,4.56,0.484605166,0.483415951
1/24/1984,4.4,0.467601476,0.466453988
1/25/1984,4.32,0.459099631,0.457973006
1/26/1984,4.16,0.442095941,0.441011043
1/27/1984,4,0.425092251,0.42404908
1/28/1984,3.92,0.416590406,0.415568098
1/29/1984,3.92,0.416590406,0.415568098
1/30/1984,3.76,0.399586716,0.398606135
1/31/1984,3.76,0.399586716,0.398606135
2/1/1984,3.6,0.382583026,0.381644172
2/2/1984,3.6,0.382583026,0.381644172
2/3/1984,3.45,0.366642066,0.365742331
2/4/1984,3.45,0.366642066,0.365742331
2/5/1984,3.45,0.366642066,0.365742331
2/6/1984,3.37,0.358140221,0.35726135
2/7/1984,3.3,0.350701107,0.349840491
2/8/1984,3.3,0.350701107,0.349840491
2/9/1984,3.3,0.350701107,0.349840491
2/10/1984,3.3,0.350701107,0.349840491
2/11/1984,3.15,0.334760148,0.33393865
2/12/1984,3.15,0.334760148,0.33393865
2/13/1984,3,0.318819188,0.31803681
2/14/1984,2.7,0.286937269,0.286233129
2/15/1984,2.7,0.286937269,0.286233129
2/16/1984,2.62,0.278435424,0.277752147
2/17/1984,2.55,0.27099631,0.270331288
2/18/1984,2.47,0.262494465,0.261850307
2/19/1984,2.4,0.255055351,0.254429448
2/20/1984,3,0.318819188,0.31803681
2/21/1984,3,0.318819188,0.31803681
2/22/1984,2.93,0.311380074,0.310615951
2/23/1984,2.7,0.286937269,0.286233129
2/24/1984,2.55,0.27099631,0.270331288
2/25/1984,2.47,0.262494465,0.261850307
2/26/1984,2.4,0.255055351,0.254429448
2/27/1984,2.33,0.247616236,0.247008589
2/28/1984,2.25,0.239114391,0.238527607
2/29/1984,2.25,0.239114391,0.238527607
3/1/1984,2.18,0.231675277,0.231106748
3/2/1984,2.1,0.223173432,0.222625767
3/3/1984,2.1,0.223173432,0.222625767
3/4/1984,2.06,0.218922509,0.218385276
3/5/1984,2.02,0.214671587,0.214144785
3/6/1984,2.02,0.214671587,0.214144785
3/7/1984,2.02,0.214671587,0.214144785
3/8/1984,2.02,0.214671587,0.214144785
3/9/1984,1.98,0.210420664,0.209904294
3/10/1984,1.94,0.206169742,0.205663804
3/11/1984,1.94,0.206169742,0.205663804
3/12/1984,1.94,0.206169742,0.205663804
3/13/1984,1.94,0.206169742,0.205663804
3/14/1984,1.86,0.197667897,0.197182822
3/15/1984,1.86,0.197667897,0.197182822
3/16/1984,1.9,0.201918819,0.201423313
3/17/1984,1.86,0.197667897,0.197182822
3/18/1984,1.9,0.201918819,0.201423313
3/19/1984,1.86,0.197667897,0.197182822
3/20/1984,1.9,0.201918819,0.201423313
3/21/1984,1.86,0.197667897,0.197182822
3/22/1984,1.86,0.197667897,0.197182822
3/23/1984,1.86,0.197667897,0.197182822
3/24/1984,1.86,0.197667897,0.197182822
3/25/1984,1.86,0.197667897,0.197182822
3/26/1984,1.9,0.201918819,0.201423313
3/27/1984,1.94,0.206169742,0.205663804
3/28/1984,1.94,0.206169742,0.205663804
3/29/1984,1.94,0.206169742,0.205663804
3/30/1984,1.94,0.206169742,0.205663804
3/31/1984,1.86,0.197667897,0.197182822
4/1/1984,1.86,0.197667897,0.197182822
4/2/1984,1.86,0.197667897,0.197182822
4/3/1984,1.86,0.197667897,0.197182822
4/4/1984,1.86,0.197667897,0.197182822
4/5/1984,1.86,0.197667897,0.197182822
4/6/1984,1.86,0.197667897,0.197182822
4/7/1984,1.86,0.197667897,0.197182822
4/8/1984,1.86,0.197667897,0.197182822
4/9/1984,1.86,0.197667897,0.197182822
4/10/1984,1.86,0.197667897,0.197182822
4/11/1984,1.86,0.197667897,0.197182822
4/12/1984,1.86,0.197667897,0.197182822
4/13/1984,1.86,0.197667897,0.197182822
4/14/1984,1.86,0.197667897,0.197182822
4/15/1984,1.86,0.197667897,0.197182822
4/16/1984,1.86,0.197667897,0.197182822
4/17/1984,1.86,0.197667897,0.197182822
4/18/1984,1.78,0.189166052,0.18870184
4/19/1984,1.78,0.189166052,0.18870184
4/20/1984,1.78,0.189166052,0.18870184
4/21/1984,1.78,0.189166052,0.18870184
4/22/1984,1.78,0.189166052,0.18870184
4/23/1984,1.78,0.189166052,0.18870184
4/24/1984,1.78,0.189166052,0.18870184
4/25/1984,2.1,0.223173432,0.222625767
4/26/1984,2.02,0.214671587,0.214144785
4/27/1984,1.9,0.201918819,0.201423313
4/28/1984,1.78,0.189166052,0.18870184
4/29/1984,2.14,0.227424354,0.226866258
4/30/1984,1.74,0.184915129,0.18446135
5/1/1984,1.7,0.180664207,0.180220859
5/2/1984,1.66,0.176413284,0.175980368
5/3/1984,1.62,0.172162362,0.171739877
5/4/1984,1.62,0.172162362,0.171739877
5/5/1984,1.62,0.172162362,0.171739877
5/6/1984,1.54,0.163660517,0.163258896
5/7/1984,1.54,0.163660517,0.163258896
5/8/1984,1.54,0.163660517,0.163258896
5/9/1984,1.54,0.163660517,0.163258896
5/10/1984,1.54,0.163660517,0.163258896
5/11/1984,1.54,0.163660517,0.163258896
5/12/1984,1.54,0.163660517,0.163258896
5/13/1984,1.54,0.163660517,0.163258896
5/14/1984,1.62,0.172162362,0.171739877
5/15/1984,1.62,0.172162362,0.171739877
5/16/1984,1.54,0.163660517,0.163258896
5/17/1984,1.46,0.155158672,0.154777914
5/18/1984,1.46,0.155158672,0.154777914
5/19/1984,1.38,0.146656827,0.146296933
